Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2630,Coffee and products,2009,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2630,Coffee and products,2010,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2630,Coffee and products,2011,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1961,-99,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1962,-28,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1963,-15,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1964,3,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1965,-68,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1966,-24,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1967,16,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1968,66,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1969,55,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1970,-12,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1971,-37,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1972,-2,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1973,36,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1974,35,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1975,-20,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1976,-1,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1977,25,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1978,-38,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1979,11,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1980,38,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1981,-40,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1982,24,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1983,-3,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1984,24,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1985,-45,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1986,21,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1987,-34,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1988,25,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1989,49,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1990,-30,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1991,-32,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1992,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1993,-49,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1994,28,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1995,59,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1996,-32,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1997,7,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1998,15,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,1999,-7,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,2000,10,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,2001,-20,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,2002,50,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,2003,76,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,2004,-20,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,2005,-20,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,2006,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,2007,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,2008,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,2009,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,2010,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2633,Cocoa Beans and products,2011,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1961,2,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1962,-5,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1963,-1,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1964,-2,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1965,1,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1966,3,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1967,-1,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1968,-4,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1969,4,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1970,6,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1971,-6,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1972,6,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1973,-2,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1974,-3,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1975,7,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1976,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1977,-11,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1978,11,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1979,-2,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1980,-1,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1981,-4,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1982,3,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1983,4,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1984,-5,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1985,4,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1986,-5,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1987,7,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1988,-5,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1989,-1,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1990,8,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1991,4,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1992,-7,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1993,-4,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1994,2,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1995,1,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1996,1,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1997,1,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1998,-7,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),1999,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),2000,-1,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),2001,1,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),2002,-1,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),2003,1,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),2004,-5,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),2005,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),2006,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),2007,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),2008,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),2009,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),2010,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2635,Tea (including mate),2011,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1961,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1962,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1963,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1964,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1965,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1966,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1967,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1968,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1969,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1970,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1971,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1972,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1973,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1974,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1975,-1,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1976,-1,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1977,-1,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1978,1,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1979,1,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1980,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1981,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1982,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1983,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1984,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1985,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1986,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1987,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1988,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1989,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1990,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1991,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1992,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1993,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1994,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1995,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1996,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1997,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1998,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",1999,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",2000,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",2001,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",2002,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",2003,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",2004,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",2005,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",2006,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",2007,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",2008,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",2009,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",2010,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2645,"Spices, Other",2011,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1961,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1962,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1963,-23,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1964,-70,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1965,-60,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1966,100,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1967,23,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1968,30,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1969,-90,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1970,90,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1971,-100,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1972,100,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1973,-130,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1974,70,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1975,30,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1976,30,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1977,-70,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1978,-70,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1979,40,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1980,-30,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1981,130,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1982,-370,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1983,140,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1984,-20,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1985,20,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1986,-10,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1987,60,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1988,-90,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1989,-20,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1990,10,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1991,-40,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1992,40,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1993,-70,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1994,80,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1995,240,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1996,30,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1997,-670,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1998,40,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,1999,40,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,2000,-50,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,2001,10,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,2002,30,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,2003,-40,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,2004,10,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,2005,-400,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,2006,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,2007,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,2008,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,2009,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,2010,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2655,Wine,2011,100,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1961,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1962,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1963,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1964,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1965,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1966,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1967,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1968,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1969,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1970,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1971,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1972,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1973,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1974,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1975,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1976,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1977,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1978,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1979,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1980,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1981,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1982,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1983,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1984,-300,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1985,-300,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1986,-200,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1987,-300,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1988,-250,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1989,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1990,450,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1991,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1992,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1993,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1994,300,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1995,300,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1996,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1997,300,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1998,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",1999,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",2000,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",2001,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2659,"Alcohol, Non-Food",2002,0,S,Standardized data
